Account, Parent, Alias: Default, Alias: KOREAN ALIAS, Valid For Consolidations, Data Storage, Two Pass Calculation, Description, Formula, Formula Description, UDA, Smart List, Data Type, Hierarchy Type, Enable for Dynamic Children, Number of Possible Dynamic Children, Access Granted to Member Creator, Allow Upper Level Entity Input, Process Management Enabled, UUID, Data Id, Old Name, Old Unique Name, Account Type, Time Balance, Skip Value, Exchange Rate Type, Variance Reporting, Source Plan Type, Plan Type (FinPlan), Aggregation (FinPlan), Data Storage (FinPlan), Formula (FinPlan), Solve Order (FinPlan), Formula Description (FinPlan), Plan Type (FinRPT), Aggregation (FinRPT), Data Storage (FinRPT), Formula (FinRPT), Solve Order (FinRPT), Formula Description (FinRPT), Operation
986258,986110,986258-Saucier: PM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,a485ffa8-d1f2-41c6-9304-727745979fc3,2176969461351512,986258,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986259,986110,986259-Saucier: Overnight - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,5dc4d0d9-6c00-4602-96d9-7c5a77359f08,3778220885099554,986259,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986260,986110,986260-Saucier: Overnight - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,5d22087d-c7fa-4dea-a4cb-c927e8f86470,449526432288573,986260,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986261,986110,986261-Porter - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6922d70e-3c45-4485-b0d2-5536e5129254,3303649676182697,986261,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986262,986110,986262-Porter - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,b10eba1f-f6ae-4dd3-a5fd-6dcde767be4f,896502906767376,986262,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986263,986110,986263-Porter: AM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,b92823a4-1270-47bb-8977-0993d4a5e3b7,816314561742238,986263,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986264,986110,986264-Porter: AM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,d19ef126-615f-4987-9d32-fa790d23cf78,3526373676306058,986264,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986265,986110,986265-Porter: PM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,bbaec83c-8fc8-48f3-b275-46bdcb5ba278,2517174727035733,986265,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986266,986110,986266-Porter: PM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,2a7954fd-9110-485e-b56d-8d225db57db7,2343809135034923,986266,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986267,986110,986267-Porter: Overnight - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,2a309c21-5f17-4622-a0fd-d1d96ccfa047,2449294987706475,986267,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986268,986110,986268-Porter: Overnight - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,0334168c-49a4-4fc0-8d64-f8570a7ba378,2154312053967362,986268,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986269,986110,986269-Lead Dishwasher - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6f1f612e-2b30-48de-9ca7-2fe77b5eed5f,2083281107895870,986269,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986270,986110,986270-Lead Dishwasher - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,07da8920-f812-45ef-b3b3-aba1014bff28,3140451539570315,986270,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986271,986110,986271-Lead Dishwasher: AM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6338ec32-b9ad-411b-afcf-1e13360ead84,1491843739633437,986271,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986272,986110,986272-Lead Dishwasher: AM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,8268724c-3b26-47ee-b589-73b5ea77c451,1153446953242530,986272,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986273,986110,986273-Lead Dishwasher: MID - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,d785e43e-ac9d-4eda-8987-7782dacd0cc6,1911660409406617,986273,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986274,986110,986274-Lead Dishwasher: MID - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,982a99d3-3f70-40d1-ab9a-b7cc39628c6a,1918845148940401,986274,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986275,986110,986275-Lead Dishwasher: PM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,420c1a46-a2da-4112-bd2e-c40bbeeb8d88,1443974749766191,986275,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986276,986110,986276-Lead Dishwasher: PM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,4ed6e4fc-28b3-42c9-993e-4a2788b8b70e,113487154069533,986276,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986277,986110,986277-Lead Dishwasher: Overnight - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,22a308f0-98b8-4d63-a756-b963cee968fb,2792575279123216,986277,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986278,986110,986278-Lead Dishwasher: Overnight - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,e742b459-5812-4b52-b166-39647621ddc3,1896329053618512,986278,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986279,986110,986279-Dishwasher - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,d321235f-821c-49af-81e3-2d2dfe67cb68,118638606700441,986279,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986280,986110,986280-Dishwasher - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,1e61945f-2c76-4649-8c68-e3ce1c4319bc,2080997295475631,986280,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986281,986110,986281-Dishwasher: AM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,e75e2c58-8f72-41ab-9312-1afb2732d76f,1633211071351049,986281,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986282,986110,986282-Dishwasher: AM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,c8e667eb-525c-4257-96aa-99add5feb8d7,1984222611263098,986282,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986283,986110,986283-Dishwasher: MID - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,26e749aa-05c1-4ad6-b99e-efd0fcefb4cd,363376817097858,986283,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986284,986110,986284-Dishwasher: MID - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,89a2b190-5fe3-42c5-b1a1-4a98d2d51c25,3423081289043729,986284,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986285,986110,986285-Dishwasher: PM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,e8388090-7cf3-45f0-9157-10b5d9f34677,1317771257005268,986285,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986286,986110,986286-Dishwasher: PM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,0a8f9c40-255b-4244-a3cc-8a9bda3b59a7,1729805970591129,986286,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986287,986110,986287-Dishwasher: Overnight - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,86017b69-a7fb-4dd4-afcf-a684d22f5f85,2927657361556584,986287,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986288,986110,986288-Dishwasher: Overnight - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,c9ed6dd4-c5c7-42d0-a56d-5ca3a36bc986,2191454040444465,986288,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986510,986100,986510-Non-Management - Food & Beverage - Venues - OT,,false,dynamic calc,false,,<none>,<none>,,,unspecified,none,,,,false,true,87d584eb-d062-4871-bfb4-9b706b3085b1,1911506654871613,986510,<none>,expense,flow,none,none,expense,FinPlan,true,+,dynamic calc,<none>,0,,true,+,dynamic calc,<none>,0,,
986511,986510,986511-Restaurant Supervisor - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,ba2c4c1f-ff6c-4c1c-b153-fbc7670c5408,147336351990998,986511,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986512,986510,986512-Restaurant Supervisor - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,cfc5ec85-314f-450d-876e-cebbbf09ac28,3396997345920490,986512,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986513,986510,986513-Bar Supervisor - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,0786d878-6558-4bf1-89f2-a2a09b086008,1116150375205438,986513,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986514,986510,986514-Bar Supervisor - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,c5d44048-75c8-4297-95d6-cf40a678ffff,2883718718640042,986514,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986515,986510,986515-In-Room Dining Supervisor - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,5453f78d-787c-4dd1-9caa-2dd41b175b6e,3906668410193361,986515,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986516,986510,986516-In-Room Dining Supervisor - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,1af33f1e-40fc-414e-be39-d85079655c46,2821767073645168,986516,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986520,986510,986520-Maître d' - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,4d30147c-a252-4fd6-909c-bd27f576bb08,2551946248275988,986520,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986521,986510,986521-Maître d' - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6104e6e7-4e5b-468f-97a9-fa8e5a1ec0f4,2774796089052079,986521,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986522,986510,986522-Host - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,18f776bb-2a85-4619-821e-b47a68da9f8d,3940507334494178,986522,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986523,986510,986523-Host - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,60866437-db94-4eda-bfa7-59dc1f01ba35,519243288168253,986523,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986524,986510,986524-Reservations Agent - F&B - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,317bc4bb-b6e7-45b0-ac4a-247a916ac394,660549876992994,986524,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986525,986510,986525-Reservations Agent - F&B - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,18978a46-55a1-43bd-81a3-f88271db892e,4101022842306612,986525,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986526,986510,986526-Restaurant PD Coordinator - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,5d551b3f-6155-4116-a3d5-3f7758d30127,3395148886459246,986526,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986527,986510,986527-Restaurant PD Coordinator - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,522cba88-34ab-41d4-ac01-349194aed76c,3213794529068302,986527,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986528,986510,986528-Bar Captain - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6e6105f2-cffb-4026-8def-b1351f19a2b3,1716965991991144,986528,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986529,986510,986529-Bar Captain - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,49f44018-93cc-44d2-8311-c90a4b3789c5,3348479708577897,986529,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986530,986510,986530-Server Captain - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,d0fbb87b-187c-4f4b-b9ed-dd966bec5395,2963778213725670,986530,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986531,986510,986531-Server Captain - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,e4f8a72e-e088-4830-b9cd-880e829d5ec3,4296824928813685,986531,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986532,986510,986532-Lead Bartender - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,53233991-f26b-452a-96b7-691cfb20fea7,3599732312393642,986532,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986533,986510,986533-Lead Bartender - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,0ec53c9c-1232-4a39-8913-ad1aa8f446ff,3434570473096036,986533,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986534,986510,986534-Lead Bartender: AM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,11416627-de98-40c4-a635-5922e92f1188,320330513469415,986534,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986535,986510,986535-Lead Bartender: AM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,50228b80-e734-40cc-9fa8-1279e264d2f5,1686053092476563,986535,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986536,986510,986536-Lead Bartender: PM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,43aac33e-e3d8-43b3-ab34-347b92d988ab,4501356475926457,986536,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986537,986510,986537-Lead Bartender: PM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,3cf859cc-3411-4a37-af3a-808dc4e4c507,4226225991337315,986537,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986538,986510,986538-Lead Server - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,586cfc19-0912-4cbb-9f75-cd008ec9efed,821085289793782,986538,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986539,986510,986539-Lead Server - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,cc47452e-7a04-4258-be4e-02665abe3356,3901757301803302,986539,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986540,986510,986540-Lead Server: AM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,b6b6d59d-3218-4c64-96bd-d5bb3fb35c28,3181695061213701,986540,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986541,986510,986541-Lead Server: AM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,35403fd4-0935-41be-a951-9d8a3f1424bb,2115704845782698,986541,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986542,986510,986542-Lead Server: PM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,5218d040-c7b5-4274-8f0d-39fee07ecb27,1774159317385309,986542,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986543,986510,986543-Lead Server: PM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,2c49351d-c7a2-4aa0-9dbf-0f3834224208,318369696137727,986543,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986544,986510,986544-Restaurant Server - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,5a212087-f686-472c-a515-0ecea62bf56f,766069307098685,986544,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986545,986510,986545-Restaurant Server - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,0f028eb9-b795-4945-ae75-2861fcfea722,267907203352358,986545,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986546,986510,986546-Restaurant Server: AM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6381e046-828b-43e5-b5ed-192d6ec383ad,574101246788659,986546,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986547,986510,986547-Restaurant Server: AM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,898d5c0c-d522-4237-be76-c4152ecf7910,2506525642804482,986547,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986548,986510,986548-Restaurant Server: PM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,affff73c-e90c-4ee6-9690-69627a92701b,1269004398970438,986548,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986549,986510,986549-Restaurant Server: PM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,73e463e5-a3fa-4c97-8854-34066bfd867f,3407088652010345,986549,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986550,986510,986550-In-Room Dining Server - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,6cee9d48-7d6f-461c-88b8-663ab289173b,1934823612827414,986550,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986551,986510,986551-In-Room Dining Server - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,98d80203-f3cf-4693-8d60-a1de639449d1,3832264647724060,986551,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986552,986510,986552-In-Room Dining Server: AM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,26aed4a1-a43f-45a9-9ea8-c4afd9daa6a6,1258410781918476,986552,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986553,986510,986553-In-Room Dining Server: AM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,12b52667-b5e0-4deb-8698-f7566b2786c1,889122649555589,986553,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986554,986510,986554-In-Room Dining Server: PM - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,52381611-12be-4227-9a82-550e1b873110,4263119362084367,986554,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
986555,986510,986555-In-Room Dining Server: PM - Union - OT,,false,store,false,,<none>,<none>,,,unspecified,none,,,,false,true,95891429-195d-44df-951d-164e912da189,3249753489099699,986555,<none>,expense,flow,none,none,expense,FinPlan,true,+,store,<none>,0,,true,+,store,<none>,0,,
